parte,tema,titulo,LEY,articulo,tipo,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",15,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",16,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",17,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",18,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",19,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",20,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",21,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",22,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",23,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",24,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",25,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",26,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",31,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",32,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",33,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",34,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",35,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",36,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",37,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",38,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",39,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",40,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",41,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",42,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",43,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",44,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",45,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",46,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",47,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",48,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",49,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",50,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",51,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",52,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",53,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",54,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",55,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",56,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",57,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",58,JURIDICO,
GENERAL,9,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",59,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",27,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",28,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",29,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",30,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",60,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",61,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",62,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",63,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",64,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",65,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",66,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",67,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",68,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",69,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",70,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",71,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",72,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",73,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",74,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",75,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",76,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",77,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",78,JURIDICO,
GENERAL,10,"Ley 5/1983, de 30 de diciembre, del Consell:","Ley 5/1983, de 30 de diciembre",79,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,13,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,14,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,15,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,16,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,17,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,18,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TUE,19,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,223,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,224,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,225,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,226,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,227,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,228,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,229,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,230,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,231,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,232,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,233,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,234,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,235,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,236,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,237,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,238,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,239,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,240,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,241,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,242,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,243,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,244,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,245,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,246,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,247,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,248,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,249,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,250,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,251,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,252,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,253,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,254,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,255,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,256,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,257,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,258,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,259,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,260,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,261,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,262,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,263,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,264,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,265,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,266,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,267,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,268,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,269,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,270,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,271,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,272,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,273,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,274,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,275,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,276,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,277,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,278,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,279,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,280,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,281,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,282,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,283,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,284,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,285,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,286,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,287,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,301,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,302,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,303,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,304,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,305,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,306,JURIDICO,
GENERAL,12,Las instituciones y organismos de la Union Europea.,TFUE,307,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,1,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,2,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,3,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,4,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,5,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,6,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,7,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,8,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TUE,49,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TFUE,2,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TFUE,3,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TFUE,4,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TFUE,5,JURIDICO,
GENERAL,13,"Naturaleza, valores, finalidades y objetivos de la Union Europea.",TFUE,6,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",1,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",2,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",3,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",4,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",5,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",6,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",7,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",8,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",9,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",10,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",11,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",12,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",13,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",14,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",15,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",16,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",17,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",18,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",19,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",20,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",21,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",22,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",23,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",24,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",25,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",26,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",27,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",28,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",29,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",30,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",31,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",32,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",33,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",34,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley Organica 3/2007, de 22 de marzo",35,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",1,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",2,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",3,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",4,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",42,JURIDICO,
GENERAL,14,"La Ley Organica 3/2007, para la igualdad efectiva de mujeres y hombres.","Ley 9/2003, de 2 de abril",43,JURIDICO,
